,testing_strategy,noise_level,mean_score,std_dev,n_reps,se,ci_lower,ci_upper
15,1_RiskyQLearner,0.25,0.3362777777777778,0.0038541659715270204,10.0,0.0012187942950341055,0.3335206735332207,0.3390348820223349
16,1_RiskyQLearner,0.3,0.3206333333333333,0.002650956811504276,10.0,0.0008383061503091169,0.3187369530707469,0.32252971359591975
17,1_RiskyQLearner,0.35,0.3036944444444444,0.0022888544286031216,10.0,0.0007237993226949112,0.30205709662214114,0.3053317922667476
18,1_RiskyQLearner,0.4,0.2873555555555556,0.00364482834473058,10.0,0.0011525959249690004,0.2847482024280105,0.28996290868310065
19,1_RiskyQLearner,0.45,0.2697777777777778,0.0029900383305414297,10.0,0.0009455331415718319,0.2676388332088551,0.27191672234670045
20,2_APavlov2011,0.0,0.11855555555555557,0.0,10.0,0.0,0.11855555555555557,0.11855555555555557
21,2_APavlov2011,0.05,0.17026111111111109,0.003652521349493358,10.0,0.0011550286666790906,0.16764825473948117,0.172873967482741
22,2_APavlov2011,0.1,0.17605555555555555,0.0037324807962501078,10.0,0.00118031406389892,0.17338549964148917,0.17872561146962193
23,2_APavlov2011,0.15,0.18888888888888888,0.006306146978300947,10.0,0.001994178771121941,0.1843777430977838,0.19340003467999398
24,2_APavlov2011,0.2,0.20224999999999999,0.0023138887036295926,10.0,0.0007317158555603833,0.20059474373617014,0.20390525626382983
25,2_APavlov2011,0.25,0.21412222222222219,0.002257862348955591,10.0,0.0007139987665837566,0.21250704479812574,0.21573739964631863
26,2_APavlov2011,0.3,0.22631111111111113,0.003391387461839727,10.0,0.001072450880755091,0.2238850586694018,0.22873716355282045
27,2_APavlov2011,0.35,0.23290555555555556,0.002031482325534106,10.0,0.000642411117506341,0.23145232064459148,0.23435879046651964
28,2_APavlov2011,0.4,0.23930555555555558,0.0029809925985194905,10.0,0.0009426726299425471,0.23717308191350453,0.24143802919760662
29,2_APavlov2011,0.45,0.24491111111111108,0.0022750209152025583,10.0,0.000719424781656087,0.243283659188153,0.24653856303406915
30,3_ContriteTitForTat,0.0,0.19450000000000003,2.925694557147251e-17,10.0,9.25185853854297e-18,0.1945,0.19450000000000006
31,3_ContriteTitForTat,0.05,0.22245555555555555,0.002987491067879273,10.0,0.00094472762639072,0.22031843318856964,0.22459267792254145
32,3_ContriteTitForTat,0.1,0.23338333333333336,0.002455146326438604,10.0,0.0007763854380541261,0.2316270274535036,0.2351396392131631
33,3_ContriteTitForTat,0.15,0.24305,0.0031167772476586525,10.0,0.0009856115061992045,0.24082039187146004,0.24527960812853994
34,3_ContriteTitForTat,0.2,0.24897222222222223,0.003270839067122957,10.0,0.001034330131196891,0.24663240490717936,0.2513120395372651
35,3_ContriteTitForTat,0.25,0.25317222222222224,0.001967926986835235,10.0,0.0006223131547311536,0.25176445206170883,0.25457999238273565
36,3_ContriteTitForTat,0.3,0.2561277777777778,0.0025266820308554884,10.0,0.0007990070140523182,0.25432029833776865,0.25793525721778693
37,3_ContriteTitForTat,0.35,0.25470555555555563,0.003276474945096276,10.0,0.001036112352297937,0.25236170657628326,0.257049404534828
38,3_ContriteTitForTat,0.4,0.2521666666666667,0.0038238835034570514,10.0,0.001209218137806863,0.24943122519477381,0.25490210813855957
39,3_ContriteTitForTat,0.45,0.25037777777777775,0.003682979053032397,10.0,0.001164660238227244,0.24774313327758063,0.2530124222779749
40,4_StochasticWSLS,0.0,0.17937777777777777,0.0034865801907616846,10.0,0.0011025534647631282,0.17688362856003426,0.1818719269955213
41,4_StochasticWSLS,0.05,0.19601111111111114,0.003400435701930414,10.0,0.001075312185505353,0.1935785859483659,0.19844363627385636
42,4_StochasticWSLS,0.1,0.2092111111111111,0.002494685709688383,10.0,0.0007888888888888873,0.2074265204604151,0.2109957017618071
43,4_StochasticWSLS,0.15,0.22109444444444448,0.002789610599647928,10.0,0.000882152327983556,0.21909887723696805,0.2230900116519209
44,4_StochasticWSLS,0.2,0.2295888888888889,0.0036199985600494328,10.0,0.0011447440576286023,0.2269992979192897,0.2321784798584881
45,4_StochasticWSLS,0.25,0.23679444444444445,0.0026421260197004343,10.0,0.0008355136087448282,0.23490438134976024,0.23868450753912865
46,4_StochasticWSLS,0.3,0.24275000000000002,0.0024895184939987083,10.0,0.0007872548718148143,0.24096910575273237,0.24453089424726768
47,4_StochasticWSLS,0.35,0.2466444444444445,0.0026927989120607643,10.0,0.0008515377842935471,0.24471813214626395,0.24857075674262505
