,testing_strategy,noise_level,mean_score,std_dev,n_reps,se,ci_lower,ci_upper
90,9_JaxFiveStateAgentNoisy,0.0,0.6339611111111111,0.003781230266984767,10.0,0.0011957300001238446,0.6312561819264914,0.6366660402957308
91,9_JaxFiveStateAgentNoisy,0.05,0.5313722222222222,0.007806343047134653,10.0,0.002468582422556467,0.5257879008129404,0.5369565436315041
92,9_JaxFiveStateAgentNoisy,0.1,0.4407277777777779,0.008294992043643888,10.0,0.0026231068030889517,0.4347938979342389,0.4466616576213169
93,9_JaxFiveStateAgentNoisy,0.15,0.37049444444444446,0.00448212805253115,10.0,0.0014173733410533258,0.36728812318854226,0.37370076570034666
94,9_JaxFiveStateAgentNoisy,0.2,0.3224166666666667,0.0036506618525400662,10.0,0.001154440642111636,0.319805140499024,0.3250281928343094
95,9_JaxFiveStateAgentNoisy,0.25,0.2943,0.004166230429838601,10.0,0.0013174777415392313,0.29131965829007617,0.29728034170992385
96,9_JaxFiveStateAgentNoisy,0.3,0.27703333333333335,0.0037285463136681996,10.0,0.001179069871261611,0.27436609197855344,0.27970057468811327
97,9_JaxFiveStateAgentNoisy,0.35,0.26437777777777777,0.004476872438575364,10.0,0.0014157113699930408,0.26117521616161404,0.2675803393939415
98,9_JaxFiveStateAgentNoisy,0.4,0.25619999999999993,0.003096438061613719,10.0,0.0009791796908336142,0.2539849416486594,0.25841505835134043
99,9_JaxFiveStateAgentNoisy,0.45,0.25172222222222224,0.0025314211973639727,10.0,0.000800505670090078,0.24991135258672265,0.2535330918577218
