,testing_strategy,noise_level,mean_score,std_dev,n_reps,se,ci_lower,ci_upper
19,10_JaxFiveStateAgentUtility,0.45,0.08872222222222222,0.0016239906646937175,5.0,0.000726270704216044,0.08670577148045303,0.0907386729639914
20,11_JaxFiveStateAgent,0.0,0.059699999999999996,0.005608855432194636,5.0,0.0025083564044712336,0.05273568613871429,0.0666643138612857
21,11_JaxFiveStateAgent,0.05,0.07447777777777778,0.003121658707549519,5.0,0.001396048214526972,0.07060172654593425,0.07835382900962132
22,11_JaxFiveStateAgent,0.1,0.07797777777777777,0.0017771700350088396,5.0,0.0007947746011710892,0.07577112972662077,0.08018442582893477
23,11_JaxFiveStateAgent,0.15,0.07884444444444444,0.0023337962503765393,5.0,0.001043705412295212,0.07594665366120895,0.08174223522767993
24,11_JaxFiveStateAgent,0.2,0.08108888888888889,0.0027656959475101535,5.0,0.0012368568287456786,0.07765482380088748,0.0845229539768903
25,11_JaxFiveStateAgent,0.25,0.07928888888888888,0.001590092783999853,5.0,0.0007111111111111122,0.07731452792519267,0.0812632498525851
26,11_JaxFiveStateAgent,0.3,0.08167777777777778,0.0013231089463648152,5.0,0.0005917123091419699,0.08003492103337527,0.08332063452218029
27,11_JaxFiveStateAgent,0.35,0.07963333333333335,0.0017841033297872713,5.0,0.0007978752648576127,0.07741807645966103,0.08184859020700566
28,11_JaxFiveStateAgent,0.4,0.0808,0.0016862735598112506,5.0,0.0007541244616797027,0.07870621482965946,0.08289378517034053
29,11_JaxFiveStateAgent,0.45,0.08173333333333332,0.0025253040398785925,5.0,0.0011293502994046745,0.07859775422249755,0.0848689124441691
30,1_RiskyQLearner,0.0,0.03205555555555555,0.003568768850893977,5.0,0.0015960019493165487,0.027624343755489476,0.03648676735562163
31,1_RiskyQLearner,0.05,0.09756666666666666,0.013324267751404247,5.0,0.0059587936885096325,0.08102240309732056,0.11411093023601276
32,1_RiskyQLearner,0.1,0.10932222222222224,0.007519870796105709,5.0,0.003362988456421565,0.09998506938355388,0.1186593750608906
33,1_RiskyQLearner,0.15,0.1126,0.006119993544739596,5.0,0.002736944317579527,0.1050010243462574,0.12019897565374262
34,1_RiskyQLearner,0.2,0.11307777777777779,0.003654356439601139,5.0,0.0016342778825924502,0.10854029495012096,0.11761526060543462
35,1_RiskyQLearner,0.25,0.10496666666666665,0.007205600530999879,5.0,0.0032224425212048617,0.09601973190188616,0.11391360143144715
36,1_RiskyQLearner,0.3,0.10627777777777778,0.006350488461819583,5.0,0.002840024778191333,0.09839260488372799,0.11416295067182756
37,1_RiskyQLearner,0.35,0.10289999999999999,0.0016921204463448448,5.0,0.0007567392688288717,0.10079895496114911,0.10500104503885087
38,1_RiskyQLearner,0.4,0.0977,0.0011977344869521709,5.0,0.0005356431463641778,0.09621281620814442,0.09918718379185557
39,1_RiskyQLearner,0.45,0.09108888888888889,0.0013050235322602717,5.0,0.0005836242660741714,0.08946848815207259,0.09270928962570518
40,2_APavlov2011,0.0,0.0044333333333333325,0.00032250945052666666,5.0,0.0001442306109527464,0.004032884959533892,0.004833781707132773
41,2_APavlov2011,0.05,0.021544444444444442,0.0022038826569107744,5.0,0.0009856062870570676,0.01880796269309267,0.024280926195796214
42,2_APavlov2011,0.1,0.03523333333333334,0.0005630056026737005,5.0,0.0002517837598583263,0.03453426954570639,0.03593239712096029
43,2_APavlov2011,0.15,0.048233333333333336,0.0007426595517978242,5.0,0.00033212744839189223,0.04731119970494383,0.04915546696172284
44,2_APavlov2011,0.2,0.057211111111111115,0.0011127765296492721,5.0,0.0004976487928124165,0.05582941655619949,0.05859280566602274
45,2_APavlov2011,0.25,0.06684444444444444,0.0016543060161474748,5.0,0.0007398281415385236,0.06479035222218223,0.06889853666670666
